tweet,sentiment
RT joncoopertweets I literally spit coffee laughing hysterically watching This woman Trump better Trump ht,neutral
RT funder BREAKING Speaker Pelosi calls Trump trying get people inject Lysol lungs https co Vuc iI BCN,neutral
RT glennbeck I gonna continue call party Democrat Georgia State RepVernonJones explained NOT resigning,neutral
RT Inevitable ET To illustrate risk Churchwell notes Hillary popular vote garnering M votes tha,negative
Could stop already We see like Russia hoax Ukraine hoax new China hoax go smoke flames Do never tire embarrassing Looks like BluePlague lingers longer ChiComVirus,neutral
RT LindaLiberty MSNBC Nicolle Wallace suggests silver lining coronavirus outbreak hurt Trump To make statement,neutral
RT sandibachom One days Donald Trump whole family Bill Barr Mitch McConnell need share us,neutral
run beer Trump played Golf obama maybe writing childish post,neutral
RT roper LOL Trump plans appear less coronavirus task force briefings https co gVnjAVDWK,negative
RT RepMaxineWaters GSA better renegotiate Trump lease DC hotel That property belongs fed govt He never,neutral
BeauWillimon Ditch Mitch Dump Trump,neutral
NEW The Trump admin scramble Friday stave potential public health crisis president mused injecting disinfectants treat coronavirus Md alone calls w PhilipRucker jdawsey bylenasun https co USK JYLKnG,neutral
RT Inevitable ET Full steam ahead https co T QUvLi Mp,negative
hughriminton Next Trump say let dilute BLEACH Because ok body CoronaVirusUpdates Media Madness brought U Trump,neutral
RT larrywilmore The president misspeak He confused something said something else He sarcastic,neutral
White House Dr Birx gives absurd excuse Trump disinfectant comments He dialogue https co coNGS myPD https co ozkmtzwE,negative
RT SethAbramson Trump told Cohen per Cohen congressional testimony uncontradicted Trump POTUS run intended,neutral
RT SethAbramson But trademarks Trump owes Chinese government hundreds millions dollars And Trum,neutral
RT TheDemCoalition It services provides jobs path middle class glue holds communi,positive
Please watch share TrumpVirusCoverup,neutral
Keep arrests coming,neutral
RT MrMichaelBurkes Everyday Democrats remind made smart decision Walking Away I feel right home Team Trump Tr,positive
RT pantomath mehdirhasan Trump old tweet relevant https co jkoVMAlzgj,negative
RT middleageriot At point Donald Trump likely mental condition named presidential library Trum,neutral
rtnarch And Trump,neutral
RT SethAbramson ATTENTION A picture emerging across major media investigative reports COVID outbreak U S br,neutral
RT sazzygram A patient ER gave bleach enema He treated external amp internal chemical burns amp receiving p,neutral
RT mehdirhasan And people within couple days going close zero pre,neutral
RT charliekirk Facts The Obamas entered White House net worth million They reported worth milli,positive
RT HillaryClinton Please poison Donald Trump thinks could good idea,neutral
It said enough Democrats real target election Bernie Sanders Donald Trump,neutral
RT carlquintanilla POLITICO Trump tens millions dollars debt China including million state owned Bank,neutral
Really Want Flood NY NJ Internal Documents Reveal Team Trump Chloroquine Master Plan Vanity Fair https co Ps JZJBLIt,neutral
Right Here In trump Hell,neutral
RT HislopMD The year doctors triumphantly declared smallpox eradicated Earth The year doctors spent day e,neutral
RT PreetBharara Trump working understanding sarcasm jokes medicine Same weather climate history law ge,neutral
SethAbramson Wouldn surprised Trump corrupt treasonous,neutral
RT SteveRustad Americans stricken COVID dead lost jobs Why hell,neutral
Guess got jealous Pence speaking Naval Academy Doesn care exposing Covid,neutral
RT marceelias This,neutral
RT JYSexton The media insistence treating Presidency United States reverence keeps reporting reality,neutral
EmmaVigeland This kinda move really turnout disaffected lefties low turnout working class democrats Get ready nd term trump,neutral
RT tribelaw When I ten close friend parents decided commit suicide He chose drink bottle Lysol As long I liv,neutral
RT TheRickyDavila Instead giving medical workers equipment need protect save lives trump go,neutral
Georgia Democrat endorsed Trump retracts resignation I allow Democrats bully submission https co L tpuu IA,negative
RT RepMaxineWaters Trump going say word sympathy amp condolences families amp friends k coronavirus vic,neutral
briebriejoy Looks like going four years Trump despite wisdom elders Democratic party intellectuals liberal media,neutral
RT RedWingGrips Not single Barack Obama official arrested indicted prosecuted sentenced spying Donald Trump hi,neutral
Rizzal T bittxrbear guardian That exactly Trump said I understand want loyal someone support Trump comments presser ridiculous defensible,neutral
RT Love On We love President realDonaldTrump stand even trying times GodBlessAmerica Trump,neutral
labdog AlexMarlow BreitbartNews Once got trump blame,neutral
RT RepGosar He cowardly conservative,neutral
RT johnpavlovitz A woman emailed tonight call evil false prophet tell horrible I lump Trump support,neutral
RT SethAbramson We wonder connection Trump trade war Biden Trump told us October I,neutral
RT WhiteHouse FLOTUS sent special care packages hospitals across country bring cheer medical staff young patients,positive
RT Cernovich I spend time defending Trump latest nonsense mean Joe Biden literally senile,neutral
RT StephenKing Trump says joking disease killed Americans You joke thing like If ar,neutral
fuck bleach jokes literal amp purposeful death sentence LGBTQ ppl especially amidst pandemic thnx Trump admin doctors free deny care eg ventilators anyone think assume LGBTQ https co gbhpAff Ci,neutral
RT RalstonReports Two huge Trump supporters one least successful GOP consultant NV history self promoter hype,neutral
kunji KAnalytisch The word children misspelt intentionally trump people would google Ali baba website comes Then also learn Ali baba sells adrenochrome,neutral
RT CaslerNoel I called Trump take questions today It press briefing equivalent walking across top,neutral
RT NewYorker The Chinese financial investments end funding President Trump office buildings mirror image trade,neutral
RT tribelaw When I ten close friend parents decided commit suicide He chose drink bottle Lysol As long I liv,neutral
RT waltshaub History relative retroactive affair Trump administration The truth whatever leader says,neutral
GOPChairwoman realDonaldTrump TRUMP CHINA LOVE TWEETS https co LieE k C,neutral
RT JoeBiden I know times tough campaign hard ever take strongest fight possible Donald Trump He,neutral
RT CNNSitRoom President Trump damage control suggesting people could inject disinfectants ki,neutral
RT HamillHimself I asking question sarcastically reporters like see would happen favorite quote sinc,neutral
ScottPresler JoeBiden When Dems get Twitter post terrible things Trump republicans decide defend ourself BLOCK Perfect example dish take,neutral
MSNBC AriMelber Don count count seeing Trump everyday coronavirus briefings morons,neutral
RT cmccbyfaith Team Trump Do support realDonaldTrump Are Team Trump U N I T E Reply,negative
Oh group trying discredit years,neutral
RT johnbodnar Follow denials Whenever Trump denies valuable information,neutral
RT reckless Oh hey real quick I almost forgot It six weeks since Trump announced website people could schedule drive,neutral
RT HillaryClinton Please poison Donald Trump thinks could good idea,neutral
RT CheriJacobus Pence father two daughters one son ashamed connected man Trump Yet comes e,neutral
RT maxbergmann This big Trump indebted China https co W QTCmeLY,neutral
RT tribelaw When I ten close friend parents decided commit suicide He chose drink bottle Lysol As long I liv,neutral
KoparaFallsKid TooheyMatthew Nothing surer Trump supporters saying anything need make leader look less awful,neutral
RT AmbassadorRice The bill indictment laid fine detail Trump China He covered fawned lied Xi Why,neutral
fluffykoala POTUS realDonaldTrump Ok fluffy We need make Trump aware many vote H B scam remains We days get reforms immigration bill,neutral
KailiJoy Trump resign,negative
RT luciahoff Fox Anchor Neil Cavuto Tears Apart Trump Unsettling Sarcasm Claim He Was Not Joking https co rkBiLPzcv via medi,negative
RT mmpadellan Today trump took ZERO questions stupid propaganda briefing keep feet stupid lying,neutral
RT SethAbramson ATTENTION A picture emerging across major media investigative reports COVID outbreak U S br,neutral
RT ArriaAlton honestly trump wants us ingest bleach disobey president orders,neutral
bitch u dumb actual video talking UV light exactly people misinformed time bc media amp politicians take pieces someone says amp CREATE whole new narrative even tryna defend trump blatant trash,neutral
RT RoystonPotter Watching course things We never socialist nation statement Trump manifestly empt,neutral
RT waltshaub Trump claims never heard Dr Bright knows nothing firing This even little believable,neutral
RT proustmalone This video Tara Reade mom calling Larry King complain prominent US Senator treat,neutral
Yank dope stage,negative
RT Alihamideh Lysol injectDisinfectant DontDrinkBleach disinfectant Tide Pods ALL Trending Twitter Trump,neutral
Admitting fucked cool,neutral
RT CBS Herridge FISA Newly declassified October transcript GeorgePapa obtained CBSNews IG Horowitz said recorded con,neutral
RT middleageriot At point Donald Trump likely mental condition named presidential library Trum,neutral
RT PhatboyNYC briantylercohen Here NYGovCuomo full remarks response Trump https co Hpgx UnzS,neutral
RT tedlieu vaderbaiter jaketapper Trump made crazy statements press It absolutely appropriate press rational A,neutral
RT DrDenaGrayson The government scrambling stave potential wave public health emergencies sparked realDonaldTrump,neutral
RT PADems Pennsylvania remember November Donald Trump turned back frontline heroes needed help,neutral
RT RealSaavedra Mark Pimentel MD Our team shown administering specific spectrum UV A light eradicate viruses infe,neutral
RT twitmiser Do part Citizens watch amp listen first,neutral
Nick Roberttss writermelle Trump economic policy,neutral
RT Inevitable ET To illustrate risk Churchwell notes Hillary popular vote garnering M votes tha,negative
Covid Lysol Manufacturer Warns Trump Is Dangerous Moron Under No Circumstance Should Disinfectant Be Injected Body https co UiMDdQalSS,neutral
